0,-806.5369321341036
1,-205.86906663146942
2,3668.6471267663865
3,40731.3509654652
4,46967.20244559855
5,52721.013810130156
6,30473.53310141871
7,35826.432711322646
8,60362.267122501624
9,53594.81571342999
10,45705.309206227306
11,73971.9382902914
12,70142.38419941127
13,68193.16510218731
14,60254.33423246124
15,55784.714239632325
16,48800.22787330645
17,63093.07384094879
18,34774.87149398763
19,38388.36708616331
20,40118.357273636626
21,33521.86758425683
22,30284.688590521553
23,44562.894657863166
24,43110.698487773814
25,55092.3636780722
26,58501.495506617604
27,67343.88271293588
28,100452.8940305243
29,45412.05132976547
30,102820.25898384767
31,60788.725470217876
32,102003.50718885647
33,91432.27675895736
34,187941.37223451503
35,98929.53404742193
36,186033.57567855637
37,218731.32063773772
38,189960.05924068575
39,129574.91617486834
40,180886.17246744854
41,109114.5298205587
42,155865.5080040123
43,119425.46083731265
44,73761.28334607322
45,90039.99209552999
46,128833.58689368732
47,178614.78852863453
48,158041.08914383547
49,121731.03235107477
50,147272.1629535471
51,150255.56718026847
52,238834.20752920644
53,158860.90474032576
54,187564.11293134047
55,204132.8213501724
56,86851.12197435144
57,100773.51148948279
58,313208.4468976517
59,109201.06425147067
60,162413.15283157636
61,233365.7254535742
62,345207.64655960014
63,179311.35716991447
64,185821.05724227475
65,124516.57877572837
66,183322.7075015024
67,235299.8703968195
68,242214.72399844584
69,216023.198558198
70,173220.8398643313
71,303846.83358946914
72,340025.1262471527
73,478362.8896339817
74,322463.86490694474
75,150758.00771883107
76,138223.64052586252
77,138128.52157138145
78,275010.642083698
79,161403.47983217475
80,203127.32902574397
81,239962.4117791106
82,177983.55141243793
83,219744.36997155048
84,155112.839328577
85,297592.477232898
86,217004.8163337978
87,208044.95066467056
88,168620.016854483
89,168293.90136337973
90,411956.7033951927
91,162774.54370976082
92,130897.8246569924
93,187631.2781878389
94,250850.5495669119
95,189696.84472567777
96,144836.45722793107
97,281765.33887207066
98,266653.1359911047
99,195285.27851871742
100,75709.82527170016
101,188033.60731734836
102,257362.81174356985
103,266058.09952480986
104,121599.8677844841
105,112408.73202698855
106,223095.4391063289
107,182105.42780582645
108,121060.4840964322
109,100352.63592143179
110,73295.59693985844
111,67550.15590229094
112,139858.5935117273
113,121489.79442766972
114,130453.86786197135
115,87550.468417857
116,112063.54818343905
117,98512.98139065226
118,168576.80385195586
119,132059.87143092114
120,176659.32563919478
121,98019.90404879788
122,101849.13093163341
123,193053.92145712816
124,183572.32065255224
125,196594.75635599962
126,147547.6658336454
127,220520.19597253678
128,96247.3575357976
129,165766.67979222236
130,181273.17918944525
131,240182.05583152326
132,123027.70585509817
133,123150.98096661535
134,197697.50547042955
135,162554.28833519772
136,63793.2472593507
137,74053.64036512826
138,115125.3543572357
139,156200.6582452365
140,190848.89981245287
141,92660.968582568
142,85099.21797058404
143,99801.0187473353
144,186536.35239052193
145,112062.85301766568
146,71574.04244558277
147,65895.23698410968
148,132989.90592662
149,73532.74754076758
150,116946.8858938725
151,44786.08544501068
152,119001.77383048591
153,118189.9217614493
154,176616.24890484053
155,122720.35904380903
156,80170.20523096746
157,74695.57874214988
158,225869.9658088296
159,134497.11707921355
160,141001.11841689076
161,226669.7506271093
162,116461.81005184338
163,142213.56313041374
164,92614.07985300531
165,275224.14878241986
166,148015.56466451025
167,121420.31295277872
168,176807.81323753647
169,149568.5383288862
170,123457.59994207157
171,97534.79261482632
172,190468.3005315954
173,366344.0619579049
174,121344.48079232767
175,120078.55872688185
176,140471.71027703417
177,138685.0432879809
178,119937.64420201494
179,130604.26046919584
180,99916.60562272137
181,224600.60458067895
182,121301.41026427456
183,210945.74795770302
184,146990.40330916177
185,170463.91405657216
186,131465.2975452185
187,174069.78453714025
188,134143.50698209624
189,100834.10995501364
190,141842.92891799886
191,121646.81063678712
192,133475.72058066813
193,150146.400423816
194,225246.99781159492
195,136335.4838596547
196,89847.3117404618
197,128502.90625631252
198,129101.08404023996
199,160250.93420479333
200,101278.07138822868
201,187562.69093148469
202,70338.34655943631
203,71416.5548562592
204,186985.8057917345
205,130532.71198596747
206,126899.53356858624
207,85655.04044194664
208,159955.1255838777
209,155219.49018547786
210,107812.38182775363
211,167246.73639440106
212,183759.49708232557
213,72045.45672458952
214,140599.95669807785
215,66313.93452516472
216,200393.54681832695
217,132069.37813209958
218,188493.11848526166
219,131638.82986539794
220,143372.88441056927
221,133542.62603233286
222,115805.68863126205
223,158704.9048447496
224,196413.75294892775
225,126346.00330877517
226,168348.89760376886
227,166447.41649884265
228,181004.1053238354
229,325882.0859341569
230,123820.768303709
231,154604.55155254103
232,162846.1743681773
233,132136.30056625736
234,179715.62859735097
235,130573.14718670951
236,104038.2527450345
237,115341.9913858804
238,105601.2215667987
239,120613.36233334418
240,140353.2297053392
241,113140.34210803884
242,124018.86680317615
243,176696.82569647912
244,178244.85426248307
245,296676.954356737
246,200447.40711240334
247,134524.41386756074
248,268390.11243150115
249,261860.06082895875
250,207802.58262522388
251,214695.8414349996
252,167865.06073199632
253,126702.06345672373
254,114740.23880495476
255,148365.80838130836
256,241832.74348986137
257,228923.78727049768
258,102738.48197986335
259,125544.19055469413
260,118495.74241836122
261,134910.38234713353
262,108586.17134863047
263,240495.9031305425
264,220118.91537920065
265,118848.82599916584
266,188456.38299359448
267,131335.7860460865
268,135117.1627696718
269,233306.48690119648
270,145374.54507623648
271,233975.20242139342
272,192028.50295753288
273,159437.149938846
274,151722.93307684647
275,246484.1011854948
276,265944.9272771264
277,196365.69215197512
278,138456.01007615612
279,168773.65090284176
280,205013.38895847058
281,174545.60223519316
282,258358.68905977203
283,196356.57641730187
284,258686.77000478265
285,87943.25262049476
286,151528.46227005371
287,170385.53500424314
288,181009.89221579678
289,203289.93576037724
290,160266.97852619985
291,226737.090158777
292,146066.44144036362
293,186300.23813552049
294,204337.39519874725
295,233241.06683222426
296,133256.73821821445
297,195858.52466004036
298,192430.91890290094
299,171810.1728257943
300,271501.03976276726
301,219276.6094453978
302,190201.84255148275
303,240535.9871689532
304,174760.27522815063
305,213837.76912987087
306,180416.17967431727
307,261494.40508227266
308,196560.77833722802
309,244290.05127867873
310,182285.40679437303
311,202338.06838137703
312,172726.47837025445
313,162884.6032357114
314,187080.42632567737
315,285457.4685266809
316,248692.4772740391
317,335448.1567407878
318,540816.5347688303
319,401171.8436129928
320,355256.93280134693
321,320550.4800596191
322,185325.5382907126
323,217468.6285894816
324,284400.61733411707
325,239424.5177589752
326,260489.05844891552
327,278056.7099528961
328,243693.5318596889
329,365738.8832940833
330,321197.19929747505
331,189671.66406239924
332,457861.93698811333
333,215623.10476594468
334,353247.36574676726
335,179024.0829882112
336,173853.44522626064
337,229352.98316981798
338,263879.9097794929
339,197105.0715418934
340,205991.0052447549
341,248064.95074740998
342,302056.65764445066
343,133497.75722624286
344,170281.79791303675
345,180971.5705808673
346,230387.207350958
347,327606.8739281962
348,284273.8633972833
349,239951.33324793773
350,286791.78915739973
351,285173.7279770801
352,329550.88865212677
353,334206.1282116808
354,262489.98162188474
355,206379.6897462906
356,294911.56752147473
357,272504.11484315176
358,448083.72514482966
359,503495.5528949369
360,367160.7480537264
361,254270.00965860364
362,323863.98991924204
363,145160.852376665
364,189285.98567966453
365,167437.30269621106
366,306580.6083129824
367,348104.30976515345
368,213254.24814064166
369,306189.0137178501
370,267522.5723894204
371,359202.45455472404
372,277227.04554745165
373,346469.2842767165
374,449519.72210677125
375,264152.2468274595
376,328617.6729856244
377,261460.76597051445
378,398034.9096555245
379,324435.3423331753
380,339073.60493831884
381,321122.6054424573
382,211655.54554924383
383,245861.15024083544
384,385461.4059199031
385,284281.4774263221
386,231657.06358117936
387,144929.26483842518
388,336753.4383842585
389,398766.69672256877
390,307099.5591854228
391,375767.0063005999
392,169457.58138989456
393,286900.48421805876
394,406834.4037910881
395,275984.4728362753
396,340440.2148507901
397,350397.49109490146
398,242159.30455306591
399,336729.42203509086
400,261008.39495027222
401,248484.24288255794
402,279077.8665526107
403,358733.9117398677
404,227132.02717069344
405,228132.382737106
406,176882.8893437525
407,546840.363151948
408,377547.9170644214
409,377408.7992218301
410,230588.37683641582
411,255447.96219508414
412,144772.89620175268
413,313783.03419893555
414,292360.52982493397
415,251186.4458219567
416,256328.06416482193
417,232201.1236742556
418,233676.62706589905
419,231440.32577645459
420,136387.22901261566
421,209052.99305742956
422,571179.3809813544
423,215055.72774561765
424,128489.90016246744
425,266236.8486410157
426,191495.4329805195
427,202275.99831672607
428,307930.31176445936
429,184226.85045474282
430,208536.3687872567
431,187027.84086936314
432,174403.79606276282
433,282829.8941846442
434,117660.00878583161
435,279737.7599669148
436,276618.27571022755
437,165933.60821991536
438,374206.6921413691
439,413289.79383880086
440,549203.1657922759
441,455640.7752650537
442,180603.37236039503
443,274637.4776794694
444,308498.2098022822
445,266285.88446363405
446,146201.91007084717
447,272977.6899244137
448,299683.7551981666
449,227466.23434574698
450,305257.78228340764
451,316477.23516043305
452,364777.51822183613
453,440666.8731854006
454,321316.0014597637
455,385095.2090300517
456,242553.13061714126
457,355389.6443572043
458,403702.95292023825
459,207891.18960549493
460,403201.3806185545
461,576541.6359351013
462,448570.91218771075
463,284198.8436248087
464,430346.5514986213
465,417106.6820654395
466,582060.4034235082
467,350339.11466733034
468,377287.90560623474
469,262590.59750812483
470,512646.7174836322
471,344245.66331527726
472,351719.3948670878
473,415816.2270469165
474,219459.54044808776
475,343569.07503786054
476,378312.19118372176
477,326342.4033833467
478,254086.14857645685
479,193353.42954953972
480,319540.102784998
481,238658.82430753496
482,373174.14028366987
483,304121.87966350757
484,254746.3207785865
485,494244.9221459015
486,408381.88348861167
487,261763.25040125276
488,387581.10574323253
489,337200.7831273096
490,163715.31582271747
491,349918.00902947417
492,665788.092367107
493,488069.21905799175
494,586920.5901074586
495,388977.3927837847
496,285304.79336533067
497,239817.8079768482
498,247986.8817278665
499,276951.0716814458
500,254547.2903272306
501,486024.4842607213
502,378658.3915934694
503,281016.0921985739
504,367346.1466741957
505,442701.197707331
506,279140.10947952035
507,384924.13844183314
508,311470.0147540562
509,280299.3908679707
510,418011.7524440062
511,354025.7413223616
512,178216.81777708043
513,293685.1590011671
514,473273.96830975835
515,298497.3738219328
516,225338.3000204675
517,350456.03649426403
518,259944.4827123916
519,245409.25930686123
520,261911.25610925793
521,321380.7249000499
522,302303.4128910688
523,171000.58394428596
524,358010.3368998248
525,366708.6112643756
526,284831.2314607031
527,284923.28368914855
528,401665.55217689136
529,182398.8553017128
530,265477.53824972996
531,243540.5586935267
532,208490.88099957563
533,174135.77101488598
534,413498.71981305967
535,313885.04761457996
536,152522.4332961243
537,281266.7220370481
538,374575.41770036705
539,266978.9906788108
540,196289.50504043335
541,211338.91874064427
542,215982.73121473382
543,204243.0244232793
544,266868.3055299223
545,166168.22300271702
546,354292.03060303733
547,162421.19306751015
548,170972.5943606103
549,140358.42586013293
550,250529.60964583769
551,260977.14975145404
552,286225.2428453468
553,298530.737584647
554,271406.5972576367
555,341439.3492206965
556,178709.91424140282
557,180861.53915463283
558,156532.4782996989
559,366470.65242916043
560,233764.57307967806
561,284509.6837171415
562,249529.68988534095
563,325991.2596752881
564,295188.49665375863
565,145466.86332172353
566,237061.09533263158
567,239541.15212946173
568,339489.54915951355
569,347781.18743740866
570,337095.75771980325
571,227509.3646236147
572,281875.23869806156
573,190784.48894588568
574,248546.35997002723
575,237729.13934269283
576,392358.3538915466
577,257716.01927390884
578,342799.6917095019
579,205540.32383615267
580,264323.0546155489
581,239164.91503364642
582,361394.2056413836
583,277594.31423939345
584,266194.5360804864
585,326127.98299811175
586,146038.69383682546
587,201895.54299395505
588,319294.00732629315
589,294132.01893657225
590,301142.6992806377
591,436795.01958699815
592,352624.74304728105
593,294632.7219770474
594,189061.63406858197
595,159571.17491428796
596,231230.04886079268
597,147700.29460996302
598,319060.3659341675
599,246528.52783329983
600,221696.52097110145
601,267591.25155748316
602,280043.09996921953
603,159909.64612036996
604,256528.45379017192
605,252410.00693155188
606,214898.56201494092
607,161634.4209194734
608,205011.3342380379
609,403027.55419340223
610,208982.0734960652
611,117115.63924703914
612,377966.0446189809
613,361313.73587305355
614,345668.37032176217
615,129971.29678997288
616,245771.87593687855
617,234525.71459777918
618,246909.66304226228
619,176301.00649350343
620,367100.45145869255
621,220973.2248283918
622,302806.4430310119
623,194191.0579439657
624,371320.6725063933
625,424969.1769337445
626,286914.8543962837
627,327685.1151861659
628,340742.9745369877
629,523070.1965871824
630,324037.9686262629
631,372038.0266145773
632,153921.36533655153
633,269828.9778990198
634,188437.06189698356
635,231532.03106982977
636,224844.92546346178
637,213571.49816680668
638,204672.18974255316
639,137847.0083466364
640,181982.80522026427
641,276245.151882337
642,375020.7132853457
643,270590.7092456338
644,266596.1497020814
645,306696.1298923972
646,360757.9755595333
647,262192.2506227727
648,237586.10903099633
649,282375.94555143226
650,281574.0356946658
651,266360.2945538071
652,277073.8427025132
653,461408.7475350143
654,421738.8919600081
655,217216.58200479147
656,296463.9026404245
657,294471.23067914305
658,533812.6914416656
659,295424.6827623549
660,340258.0297568211
661,296092.32619610237
662,376427.1850467651
663,199565.14002316
664,311529.5649082078
665,308835.1110632804
666,375815.65421788674
667,344540.2527423962
668,216478.49486263382
669,248968.50632471478
670,238010.79384460612
671,247072.33465462012
672,208799.4666928651
673,482518.2153376895
674,248492.15693829046
675,187713.54858794517
676,373342.11015546485
677,240826.5014045945
678,207178.4958963745
679,237184.8344299974
680,186476.6133447715
681,266175.00478428265
682,338961.3347401929
683,329095.1486552575
684,348979.04777502175
685,137011.71768915292
686,134599.66597955392
687,260987.12998937964
688,293264.59466617904
689,190047.88254809938
690,175430.13911553647
691,148245.46024979316
692,264801.2336900392
693,252717.76451879
694,308480.6936403338
695,334856.5956531018
696,231831.93657281663
697,294002.0780836321
698,305959.8812537063
699,296756.4547178753
700,260059.26928800947
701,286816.3174989797
702,296341.6464706643
703,369435.2082804576
704,397343.2818071351
705,242388.73214375685
706,258125.8788168135
707,363249.7680597928
708,227800.0337962018
709,262019.3750855936
710,287634.9601937705
711,252005.76888642044
712,469151.57285150234
713,442910.05585106503
714,471679.22660180304
715,324214.4553149268
716,210200.4698456512
717,312979.78747288027
718,361372.9012095622
719,152757.35674593435
720,235066.5066497262
721,408146.223533666
722,333179.57734905544
723,219556.97529276035
724,345549.4397709548
725,283088.9706699965
726,383150.9679744076
727,269738.9030030786
728,157664.08338149698
729,230382.42761226773
730,321485.17893235723
731,283236.5306755803
732,186252.95300683132
733,252837.5259388348
734,374752.82785205496
735,445560.6833221615
736,330777.1493917085
737,355485.7843141856
738,390852.5115508374
739,353665.8885374793
740,290356.4066712921
741,204338.01763819013
742,317590.0189538196
743,192413.02244003836
744,594376.8765330974
745,564580.8971111216
746,282038.9084232148
747,291075.331492854
748,303755.1455691704
749,406564.9950204105
750,271828.5216689442
751,390993.77013310645
752,521280.6229110798
753,373021.7452087165
754,295028.6379708532
755,260522.74210781167
756,271166.84835620323
757,295114.8766565484
758,403521.80694391887
759,479808.84653019725
760,444606.4020437478
761,388828.28843880247
762,270703.63420007855
763,305942.41943368467
764,505823.42797578906
765,288415.47147769044
766,410044.0288556486
767,344112.29227421136
768,366159.62736898614
769,275355.66968839476
770,354275.90902074886
771,201576.44284483403
772,311501.17230450053
773,334758.60265962285
774,306536.0216740252
775,405641.1977737338
776,328608.3106004529
777,452586.63523876714
778,361227.3613456066
779,269040.1806388665
780,244303.6146653325
781,431534.93928037974
782,337257.4411891836
783,612291.1056283963
784,336021.3345733616
785,278808.59057626675
786,512730.7699855433
787,402154.2516758507
788,290017.9090810557
789,395172.09931100917
790,518790.81394721067
791,411891.98373003554
792,491631.96605719003
793,437933.6353008419
794,419511.87495132827
795,279459.47086779564
796,369589.4904388768
797,299670.31814278086
798,450430.7195499386
799,381841.6266486367
800,586736.4197332645
801,480522.5666169343
802,428115.03101405135
803,292797.22387222707
804,256392.69348195012
805,180842.79132112552
806,157269.8933646484
807,283904.0520429085
808,161679.99548419542
809,237475.4511610746
810,246283.14992029566
811,575059.7948766651
812,356547.266777035
813,307419.57543604745
814,296970.76322120737
815,305155.4817635104
816,441255.14090092166
817,332978.9300545353
818,227848.13816073892
819,274218.16302319645
820,250595.17243544065
821,401994.0525373882
822,178655.75464143325
823,276801.5826823346
824,266649.0282306497
825,273672.8135500387
826,326370.16959514073
827,378926.1606232717
828,193562.0784669006
829,234854.55211862247
830,409812.4318147571
831,393878.45221029123
832,381082.14051475795
833,553317.4152209609
834,357444.2514622983
835,400779.5861167529
836,395930.0097433632
837,314960.74091315723
838,386827.490589088
839,417521.59305006254
840,197617.75506406548
841,336198.2388795752
842,441131.14237423684
843,442683.4621391114
844,318212.2082785868
845,321932.47353746754
846,231318.23502748815
847,224424.45976018187
848,482310.43536067137
849,415322.7051011541
850,273463.37596359674
851,318511.7769374971
852,365870.6943993769
853,394597.4943108329
854,278204.2167170256
855,345292.7310945094
856,391542.1359021904
857,261263.16365072882
858,446324.33563534525
859,342372.15734954545
860,276422.73682551994
861,469564.82669915695
862,433839.36964143894
863,395787.6368688617
864,272271.05963102565
865,227252.81596547517
866,323903.0321081634
867,330460.3658271492
868,348536.0305351198
869,247684.34815367614
870,386686.99527327315
871,289402.3371419798
872,281464.53411925666
873,337991.14966588165
874,171984.32666027383
875,306708.0161203661
876,405567.26892813755
877,199164.94585783564
878,256894.5870011909
879,433040.26573021384
880,238112.40057856892
881,271573.61364979186
882,266103.6125441339
883,305603.4314232597
884,319092.85982972727
885,317966.31253249844
886,380496.60989541444
887,237134.58445567667
888,376588.2517184222
889,376851.64853244275
890,598358.6115298078
891,405745.2800992577
892,341100.9343314487
893,292504.0748681955
894,300778.40654507314
895,286993.02256294986
896,411965.59633817984
897,341939.9405258275
898,279342.04278125043
899,292241.603394775
900,493031.84952901903
901,185235.9560315331
902,233841.87490049863
903,190019.24918317076
904,395199.73396144586
905,376398.1939998747
906,379134.6884656852
907,269919.4898843786
908,418062.605970132
909,470134.99460534245
910,248663.0359754188
911,379267.6364061008
912,360218.48418904626
913,296799.6602734336
914,204119.59577205396
915,348544.4562052938
916,310323.5942934194
917,294381.52393944457
918,490242.4753115402
919,314425.6718682643
920,255449.0026074462
921,323331.870424721
922,371521.1086659007
923,196912.5898112366
924,275170.84451076406
925,328541.07455769816
926,533188.0522326932
927,378162.4595952352
928,261402.08066172065
929,374144.40948399715
930,230751.4442061538
931,304007.4935035857
932,296788.4471303484
933,357578.61373041355
934,416500.41012514476
935,345446.5131628364
936,260778.93787476467
937,344939.57634787785
938,308876.7974341798
939,358358.8779373412
940,522167.58059743705
941,240730.75685673856
942,417001.762556139
943,395359.20513493184
944,471893.49674116104
945,430606.5051548247
946,282074.653515246
947,268319.5419490613
948,409286.7382930184
949,208241.55118149865
950,247734.38799366736
951,376816.5470085096
952,443134.25492056936
953,301483.3660639812
954,243425.3751138885
955,371610.9882658979
956,410659.4606221863
957,344749.2518464852
958,298521.27224146604
959,189033.75300454485
960,345273.21163423016
961,322597.46768298926
962,426413.38257157244
963,319827.8588673902
964,370174.0353053074
965,200969.08492019042
966,250512.5210380271
967,189615.56383152315
968,180304.05184167318
969,149324.81199960457
970,277613.1703112616
971,355541.2349907107
972,278022.5161655798
973,220463.13590553467
974,268914.8134775775
975,317009.5678281718
976,320824.29470556206
977,418454.31359598174
978,170789.54968956092
979,286783.29827247723
980,431715.61113757367
981,317073.79787893785
982,254073.7249586181
983,462688.45640670444
984,292355.66323832044
985,145880.96345490325
986,439785.9333102449
987,398382.7519736171
988,281905.50349381857
989,332111.39109916025
990,323532.6938000594
991,409001.91243419034
992,297972.5725239907
993,173997.44129988548
994,317096.5031744586
995,372262.4481442164
996,504374.5015353253
997,268441.4297966278
998,349448.4338369882
999,242115.6751255703
1000,718650.4153435994
